"","x","y","depJan","depFeb","depMar","depApr","depMay","depJun","depJul","depAug","depSep","depOct","depNov","depDec"
"6132",30,10.4210526315789,8.10181702975976e-08,1.55183082009569e-07,1.08416722474636e-07,1.20993612004461e-07,9.98166018589819e-08,2.68733291869383e-07,8.87974725000129e-08,3.92952436215066e-08,3.80231315183499e-08,5.58404853606698e-08,6.5184404748897e-08,6.26704094869313e-08
"6133",32.5,10.4210526315789,2.00334717564976e-08,4.98155017236712e-08,7.4417703249674e-08,1.06644090433483e-07,1.02298775700449e-07,3.1704120578846e-07,1.56294227560139e-07,4.97789450285002e-08,3.91046499868819e-08,3.41319792741823e-08,3.46915121629543e-08,2.17078105491098e-08
"6134",35,10.4210526315789,1.57578910857381e-08,2.44074838465225e-08,5.73606771456237e-08,6.34746474131864e-08,8.82305509902759e-08,2.66224692291317e-07,1.4022462566099e-07,3.75664608795456e-08,2.71753713282363e-08,2.40090767579526e-08,1.33965042184436e-08,1.5091930439734e-08
"6135",37.5,10.4210526315789,2.46950358599729e-08,2.92160920456475e-08,4.93160449976937e-08,3.36032444057943e-08,6.14811670324178e-08,1.52375677700545e-07,5.86979730446413e-08,1.70158805015003e-08,1.95232939190215e-08,2.08715498009604e-08,1.41812038674527e-08,2.23584822531264e-08
"6136",40,10.4210526315789,4.13217069936134e-08,5.00023506974645e-08,5.31411446097474e-08,3.29658253819809e-08,4.70534783011956e-08,1.46708420412089e-07,5.05835717062864e-08,1.28947501114307e-08,1.78457373878338e-08,2.11468093036515e-08,2.12029604811093e-08,3.62565906984746e-08
"6137",42.5,10.4210526315789,1.51792644079163e-07,1.21394990934554e-07,9.56599580798079e-08,4.48343674686047e-08,2.89985246752777e-08,1.05128446573066e-07,2.53059799677768e-08,8.61748738773677e-09,1.42660594275312e-08,2.78114812429786e-08,6.07936716592872e-08,1.22334945298896e-07
"6138",45,10.4210526315789,3.40206600391024e-07,3.10344543813512e-07,2.13087004291568e-07,8.94675396267974e-08,1.90119264081856e-07,1.49903984225652e-06,2.02778374092105e-06,1.16039270692259e-06,2.90110860334813e-07,5.92846506261568e-08,1.17632803497969e-07,2.61175212706855e-07
"6139",47.5,10.4210526315789,4.05637492345567e-08,3.82890422492843e-08,2.10434763364686e-08,1.19510545990714e-08,6.16465082106665e-08,5.5456854108904e-07,6.63424440383587e-07,3.96725265139342e-07,1.03789389582776e-07,2.7506646179537e-08,2.10123106414439e-08,3.89815960760709e-08
"6140",50,10.4210526315789,4.09233818707277e-08,4.21170879422172e-08,2.02653456515822e-08,1.36779720362468e-08,1.66078644586731e-07,1.02468548646151e-06,1.03867297263083e-06,7.60317583892167e-07,2.63092291702405e-07,5.28641661695639e-08,1.94051907355386e-08,4.14465805426145e-08
"6151",77.5,10.4210526315789,5.91782579970751e-09,5.2154917103836e-09,5.57411675410763e-09,1.16706605317318e-08,3.15697577454865e-08,2.46841063214487e-08,2.31857033572425e-08,1.27890167206379e-08,9.25187016841827e-09,8.84350893296665e-09,7.48426730746293e-09,7.36828879160933e-09
"6162",105,10.4210526315789,8.02871441205055e-09,6.05296379425219e-09,5.03805766636362e-09,4.22010805207346e-09,6.10270291332565e-09,5.19246696421144e-09,6.35726666621539e-09,5.67030289909398e-09,4.74912570207209e-09,5.45893037804529e-09,6.34393377673542e-09,7.24360552008946e-09
"6170",125,10.4210526315789,9.37753585721068e-10,9.14388462408371e-10,4.27709601134689e-10,3.68287883100327e-10,6.27797569789298e-10,5.26673285062076e-10,1.19546774823148e-09,1.21412240612802e-09,4.75253723094399e-10,3.14267850024669e-10,3.83934436977082e-10,5.61347843208715e-10
"6231",-82.5,8.52631578947368,5.17022323391625e-09,1.0953610674741e-08,1.83323173048172e-08,3.97829207077205e-08,2.32189275618799e-08,2.16269736494357e-08,1.46337914442435e-08,1.39846267378785e-08,5.63358637083872e-09,8.87755162350817e-09,8.1864954268665e-09,9.60219618661301e-09
"6232",-80,8.52631578947368,4.57908642644347e-09,9.126698615608e-09,1.66027476922875e-08,3.96524641246843e-08,3.0069727176979e-08,3.76806554708287e-08,2.02560413754826e-08,1.96442940039732e-08,6.3945054329731e-09,1.30908319340844e-08,1.00483875126872e-08,1.04305173873054e-08
"6233",-77.5,8.52631578947368,3.74308035738444e-09,7.42475436601303e-09,1.3874434413863e-08,2.45025289120904e-08,3.34721016528872e-08,4.25266868595009e-08,2.03528686092136e-08,2.04531524529428e-08,7.72801861566308e-09,1.59342297169351e-08,1.00069222439686e-08,9.05014442293545e-09
"6234",-75,8.52631578947368,2.94075193883747e-09,5.45819912704804e-09,8.3630834679313e-09,1.87457592417534e-08,2.96088786301552e-08,3.19507272202035e-08,1.55702575832528e-08,1.60162363840172e-08,9.12230408399439e-09,1.25936761019574e-08,8.27502129319146e-09,5.74406206193395e-09
"6235",-72.5,8.52631578947368,5.91966827119539e-09,8.72511535677384e-09,1.1928292728558e-08,2.39442582948557e-08,3.3352232694378e-08,3.42618503880454e-08,2.02537322850638e-08,1.81183856980127e-08,1.03910907222476e-08,1.0301825408357e-08,9.30206302610093e-09,7.36344286326324e-09
"6236",-70,8.52631578947368,9.08150390825646e-09,1.17267730682241e-08,1.39959415151186e-08,2.62043379183063e-08,3.52048093801849e-08,3.94160001512822e-08,2.56202621617962e-08,2.2900345682253e-08,1.22945364826321e-08,1.14822893380884e-08,1.18276599452016e-08,9.54358838050479e-09
"6237",-67.5,8.52631578947368,1.26211779308966e-08,1.5049432403394e-08,1.48310992393458e-08,2.71918440888919e-08,4.02310341290901e-08,4.6489858837595e-08,2.61711839699696e-08,2.55767336997115e-08,1.34418523187185e-08,1.19689278019891e-08,1.26388427067886e-08,1.27572339411047e-08
"6238",-65,8.52631578947368,1.60003689984867e-08,1.75278744643514e-08,1.52867745805557e-08,2.78917045709592e-08,3.9214029679685e-08,5.31010657320308e-08,2.48917581859021e-08,2.26572143859072e-08,1.17377494442822e-08,1.22932683564031e-08,1.27986699363647e-08,1.44843680018741e-08
"6239",-62.5,8.52631578947368,2.11206411734888e-08,2.57162580293013e-08,2.64535253077791e-08,4.66007420152348e-08,5.1428384988117e-08,5.91870084193369e-08,2.45410317067929e-08,1.90825386742199e-08,9.05671455799645e-09,1.47354769011732e-08,1.67362920397429e-08,1.871742487565e-08
"6259",-12.5,8.52631578947368,2.22224028241513e-08,4.09239392373806e-08,4.25101578938047e-08,6.34409665425939e-08,7.94752669924792e-08,1.06361997334603e-07,6.11765403960018e-08,2.241305032194e-08,2.59587476514334e-08,7.00547213988711e-08,7.98647210864534e-08,3.84609477079023e-08
"6260",-10,8.52631578947368,2.71207517381356e-08,4.0959053336509e-08,5.05497924768727e-08,9.12274318587425e-08,8.51454188405265e-08,9.62661294429124e-08,4.64777653863546e-08,2.30704057420372e-08,2.51792610199419e-08,6.98458915704414e-08,7.11389353674763e-08,3.55393745682386e-08
"6261",-7.5,8.52631578947368,2.71522335865138e-08,4.00499180694402e-08,5.43592343013599e-08,1.15514885157264e-07,7.84832199229868e-08,8.89533478126703e-08,3.82403569747225e-08,2.1439220711239e-08,2.467609007753e-08,5.93242798635485e-08,5.49646515801694e-08,3.22938144975415e-08
"6262",-5,8.52631578947368,3.11406392859703e-08,4.19776760227086e-08,6.53024400179558e-08,1.13853876326786e-07,6.73084681740432e-08,7.76602938207249e-08,3.82950070092203e-08,2.34787962509475e-08,2.26812865364301e-08,5.70499756810672e-08,5.05128470301708e-08,3.44189387928295e-08
"6263",-2.5,8.52631578947368,3.72607148260706e-08,4.40686580976957e-08,7.88816480884469e-08,1.23538707388904e-07,5.88318956051825e-08,6.74733456607068e-08,3.84885701434912e-08,2.18091552629807e-08,2.13726036868422e-08,5.86527279869409e-08,4.91807032598768e-08,3.96197762098094e-08
"6264",0,8.52631578947368,4.1853697070604e-08,4.83466157732981e-08,8.76083892931145e-08,1.39261112017119e-07,6.54785959827708e-08,6.4430273616356e-08,3.57095774825011e-08,1.87166590819715e-08,2.09871401507522e-08,6.84820762597571e-08,5.54617008569069e-08,4.5643106481863e-08
"6265",2.5,8.52631578947368,5.10502889961018e-08,5.739862491555e-08,9.08694525875164e-08,1.69947387412828e-07,7.56097653237253e-08,7.36688038696642e-08,3.69173231047626e-08,1.99672364580017e-08,2.269936348262e-08,7.6265593840219e-08,5.98339284368921e-08,5.65632212942702e-08
"6266",5,8.52631578947368,7.10867677222726e-08,7.69349771390093e-08,1.01240350477982e-07,2.04938247622133e-07,9.61837796908949e-08,9.31391620079269e-08,3.96947724690122e-08,2.2466845571445e-08,2.88974961147603e-08,8.69428654071136e-08,7.30127973705419e-08,7.12398936716929e-08
"6267",7.5,8.52631578947368,8.5432467350488e-08,9.20783012337001e-08,9.86772601130337e-08,2.00502152380988e-07,1.18287058273325e-07,1.10494744604006e-07,3.45506646730331e-08,1.8957530467309e-08,3.46563723031823e-08,9.12009311820894e-08,8.8762765887429e-08,8.11367160957754e-08
"6268",10,8.52631578947368,8.2044390031788e-08,9.33512610962195e-08,8.65135619393387e-08,1.80944765421076e-07,1.38086913778479e-07,1.1650993919643e-07,2.63001979569633e-08,1.51765401027598e-08,3.96145819273053e-08,9.13696212440085e-08,9.37373054177293e-08,7.50407689112387e-08
"6269",12.5,8.52631578947368,7.26982552282096e-08,8.53427641056559e-08,9.07268229294322e-08,1.55750565569712e-07,1.39787013214709e-07,1.25756370941699e-07,2.85531301727482e-08,1.34401849025134e-08,4.27066366645579e-08,8.91626928539724e-08,7.90217391521963e-08,6.69773970660148e-08
"6270",15,8.52631578947368,6.03897400835995e-08,6.83547109539551e-08,9.87824853165842e-08,1.50941456208975e-07,1.45799538067704e-07,1.39990334949158e-07,3.37620330130572e-08,1.42410130563042e-08,4.0140492492402e-08,8.26103841583548e-08,5.62407917112373e-08,5.60895954682117e-08
"6271",17.5,8.52631578947368,6.78156765118731e-08,7.23242341016395e-08,1.15526247942976e-07,1.65642437266467e-07,1.39166940471558e-07,1.42191136989767e-07,4.05180545365313e-08,1.37828787445671e-08,3.26183002483105e-08,8.34481202888204e-08,4.50593328274462e-08,5.66626667461434e-08
"6272",20,8.52631578947368,8.9408880299402e-08,1.0020041671388e-07,1.49411067892902e-07,1.73820420557025e-07,1.43206190655887e-07,1.54951226849498e-07,4.88445502794255e-08,1.89757151398268e-08,3.02738521751333e-08,8.95200913397787e-08,4.77626454012392e-08,6.807608383258e-08
"6273",22.5,8.52631578947368,1.13978642149459e-07,1.491029331252e-07,1.58913438658148e-07,2.04586572682963e-07,1.56306630139103e-07,1.90177548708981e-07,5.27556810736574e-08,2.60794011386345e-08,3.38398020542641e-08,9.33416312992597e-08,5.29656584216665e-08,8.07982306061383e-08
"6274",25,8.52631578947368,1.24227612571803e-07,1.74028716437569e-07,1.45745806048869e-07,1.75069540114814e-07,1.40549490795783e-07,1.97595583645294e-07,4.93851678301516e-08,2.68137808831503e-08,3.3619464243767e-08,7.73473909920774e-08,5.82801869264404e-08,8.65831531471351e-08
"6275",27.5,8.52631578947368,9.04506219923107e-08,1.54599317722659e-07,1.14329680098169e-07,1.17381492026336e-07,9.33138847442061e-08,1.61450196961566e-07,3.75621963220885e-08,2.03818587007909e-08,2.51879329893345e-08,5.32059302865706e-08,5.25325517461428e-08,6.35620790376268e-08
"6276",30,8.52631578947368,2.34971682736007e-08,5.80632073671206e-08,7.46298304404869e-08,9.96524737728599e-08,5.21694016111796e-08,1.48152758810971e-07,5.0831571764276e-08,2.5972424211318e-08,1.88334238829246e-08,4.13675656230073e-08,3.16909685993405e-08,2.35462985047341e-08
"6277",32.5,8.52631578947368,1.42247358423525e-08,3.53036225253511e-08,8.69678110776428e-08,8.65275663619602e-08,5.80239481462463e-08,1.69062851218538e-07,7.31193152900267e-08,3.15024334743286e-08,1.54858352703624e-08,2.29047203079147e-08,1.76309451413448e-08,1.27643708103253e-08
"6278",35,8.52631578947368,1.64261069589972e-08,2.77353351223197e-08,5.16468305622464e-08,5.01447227491125e-08,6.73516336452407e-08,1.83267794690023e-07,6.18555956455324e-08,2.69452351056576e-08,1.21720715538093e-08,1.3186995245773e-08,1.30366280270966e-08,1.51906382004491e-08
"6279",37.5,8.52631578947368,2.2605812534382e-08,2.6205087318848e-08,4.06085727544525e-08,2.46616828521173e-08,5.8728810876929e-08,1.18786655511904e-07,3.19075898515264e-08,1.59322590276983e-08,9.89136702232718e-09,1.0091013181307e-08,1.26483963927559e-08,1.9875374002859e-08
"6280",40,8.52631578947368,3.67433778715454e-08,4.48910643033318e-08,3.98980005283933e-08,2.07271824703703e-08,3.4562313167702e-08,7.96645093642523e-08,2.29772529128369e-08,1.07180085119618e-08,7.84541338144651e-09,8.97763523678013e-09,1.56264954101482e-08,3.1537608462251e-08
"6281",42.5,8.52631578947368,9.2564652817706e-08,8.76005112199207e-08,6.1110555678312e-08,2.43036661108642e-08,1.90504327157032e-08,4.85977492623024e-08,1.31141265815454e-08,5.93792320001396e-09,5.45290590025366e-09,1.25551487175496e-08,3.51803437943776e-08,7.14217919181581e-08
"6282",45,8.52631578947368,1.05856798326975e-07,1.0276660772357e-07,6.16648685239363e-08,1.95275151517599e-08,1.71927718155968e-08,4.57087352342955e-08,1.47301257129306e-08,6.60984919142321e-09,4.91488490531045e-09,1.31216229288383e-08,3.40847131768962e-08,8.13944255745325e-08
"6283",47.5,8.52631578947368,5.17100565491924e-08,5.23882640393603e-08,3.22518621184709e-08,1.49215120728158e-08,1.38661523669398e-08,4.39793061343674e-08,2.64498228007282e-08,2.24094883274906e-08,1.22559423547386e-08,1.0450192664338e-08,1.90630987557949e-08,4.8342381660238e-08
"6284",50,8.52631578947368,2.88851024349279e-07,2.61267969758894e-07,1.27629947235808e-07,4.63925257584985e-08,4.39317557332508e-07,2.12611783179106e-06,2.07675496799453e-06,1.63160999711032e-06,5.73051193997198e-07,1.12178057468104e-07,7.3005064493703e-08,2.59605593272427e-07
"6295",77.5,8.52631578947368,3.68388883851059e-09,2.4274260336174e-09,2.53285527317473e-09,7.47457486530156e-09,2.35516051973195e-08,2.02368145678367e-08,1.67967686634518e-08,9.48668838797462e-09,3.37946331075561e-09,4.22900952538191e-09,3.37050475420278e-09,4.11994715687064e-09
"6296",80,8.52631578947368,2.49833923080672e-09,1.46862161104142e-09,1.52552277450993e-09,5.54231582503006e-09,1.71769723444903e-08,1.21494267771305e-08,1.13380098278743e-08,6.47507067495084e-09,2.55230075355689e-09,3.49205869299221e-09,2.0899124228077e-09,2.61724128697641e-09
"6304",100,8.52631578947368,7.96255405360879e-09,6.26208928461436e-09,5.52746013023075e-09,5.78173758869482e-09,7.77028012245717e-09,7.02638182012438e-09,8.68082929757902e-09,7.29176270145709e-09,5.26520741069014e-09,5.77906902020364e-09,6.35660274417305e-09,7.61974487412803e-09
"6314",125,8.52631578947368,5.65512870906448e-10,5.86525908407871e-10,4.11406846090312e-10,4.22818774621376e-10,7.30276996101405e-10,7.11589112829293e-10,1.22384016983113e-09,1.00377584662161e-09,5.22347326525376e-10,4.7969062803941e-10,4.25758122605136e-10,4.95509602587655e-10
"6378",-75,6.63157894736842,1.18310896236179e-08,1.64608124006427e-08,2.57108412685114e-08,5.50074891886299e-08,3.74494888225052e-08,3.13006761135104e-08,2.00987960649601e-08,2.23047385249087e-08,1.83281639865029e-08,2.27327844048997e-08,1.96810122886359e-08,1.87119003885322e-08
"6379",-72.5,6.63157894736842,1.12767920001922e-08,1.54232052910347e-08,1.74427261696863e-08,4.15824234420437e-08,5.12917833206394e-08,4.34936992671497e-08,2.36923379352827e-08,1.85883816151977e-08,1.34324192394009e-08,1.68609091532462e-08,1.73428439578099e-08,1.81752078231429e-08
"6380",-70,6.63157894736842,6.7355611322803e-09,1.0521618732523e-08,1.19638002629707e-08,2.14582133312158e-08,4.46145636059936e-08,3.79039721484786e-08,2.53326516014285e-08,2.2847098431894e-08,1.37634786380458e-08,1.43308556427996e-08,1.45644531591299e-08,1.11889423507622e-08
"6381",-67.5,6.63157894736842,1.19300514779541e-08,1.30732104829112e-08,1.53744462473571e-08,2.33176727926221e-08,3.18397573931262e-08,2.90585469749083e-08,2.06537271660312e-08,2.73752575295771e-08,1.6337492686827e-08,1.39878362798856e-08,1.57929197063672e-08,1.27131223517235e-08
"6382",-65,6.63157894736842,2.21406408831837e-08,2.51870875718485e-08,2.76953171333971e-08,4.15063030820284e-08,4.13211870969876e-08,3.3255246213032e-08,2.07195994736398e-08,2.62804863808419e-08,1.61118364743612e-08,1.57067046868686e-08,1.84292007435888e-08,2.04710303396138e-08
"6383",-62.5,6.63157894736842,2.96467046224935e-08,3.66645947977307e-08,3.46043287774433e-08,5.07833946769565e-08,5.09095609418919e-08,3.88748814389439e-08,2.02695212177251e-08,2.10089758090337e-08,1.25050220178835e-08,1.50673875719959e-08,1.97033350572695e-08,2.81580321559449e-08
"6384",-60,6.63157894736842,3.5454931178458e-08,4.46292752753763e-08,4.58285643809009e-08,6.86987701101205e-08,6.69436599903817e-08,5.45870661172732e-08,2.23161996694421e-08,2.10671878379809e-08,1.07174628546924e-08,1.70734332921585e-08,2.59591106423207e-08,3.79085130473855e-08
"6404",-10,6.63157894736842,4.62516852942074e-08,6.75024458204887e-08,6.41670888298917e-08,1.06838278848831e-07,9.03326195095255e-08,7.6040708105185e-08,2.76204590449192e-08,1.30993914933958e-08,1.23405754365313e-08,4.28887690986923e-08,7.43527723764958e-08,7.08172505012317e-08
"6405",-7.5,6.63157894736842,4.10267897779648e-08,6.469915853069e-08,7.12799116606155e-08,1.07444150451719e-07,7.6780282132205e-08,5.9237953604907e-08,2.45085358258068e-08,1.26403637557004e-08,1.19585743651313e-08,4.38394633095474e-08,7.16791360641511e-08,6.22823886214929e-08
"6406",-5,6.63157894736842,3.71791683377587e-08,5.88487711686292e-08,7.35435790391592e-08,1.06972449648302e-07,6.7427426142519e-08,5.32614889692251e-08,2.35506614210124e-08,1.2236148812933e-08,9.93464490360585e-09,4.31056409316843e-08,6.58714832679763e-08,5.64767123692467e-08
"6407",-2.5,6.63157894736842,3.77570147022666e-08,5.94779584958682e-08,8.27043589862742e-08,1.05999128224843e-07,6.49475941777444e-08,4.89621031218856e-08,2.14878216782399e-08,1.24653272079445e-08,1.01725421055437e-08,4.41698880596086e-08,6.16861561830717e-08,5.42819664217653e-08
"6408",0,6.63157894736842,4.18377816766013e-08,6.31887323715441e-08,9.74146419779887e-08,1.14602977108191e-07,7.19223867962082e-08,4.58664699970468e-08,1.80161545838137e-08,9.61831532388796e-09,8.70214096095057e-09,4.55846438721097e-08,6.75338691219496e-08,5.25789583746827e-08
"6409",2.5,6.63157894736842,4.94341692580669e-08,7.19744279800705e-08,1.16488384563351e-07,1.33811002903106e-07,9.21672457104838e-08,5.84013228402402e-08,1.88838924965878e-08,7.65929331677379e-09,7.68820963923528e-09,4.58452713292257e-08,8.26921812274728e-08,5.91227098528657e-08
"6410",5,6.63157894736842,6.4475513990303e-08,7.9758390517104e-08,1.56305056397965e-07,1.72930769704038e-07,1.13388667205561e-07,7.43240937545186e-08,1.86432611536114e-08,9.94385082088434e-09,1.06183323852344e-08,5.2825628246711e-08,8.93743329344332e-08,6.68530761999131e-08
"6411",7.5,6.63157894736842,7.0424044720796e-08,7.68516297475208e-08,1.75988455058951e-07,1.98931221495613e-07,1.28905052257378e-07,9.49724673904306e-08,2.14691381859866e-08,1.1862534001969e-08,1.5313986016785e-08,7.39558945334062e-08,8.96966126373577e-08,6.14871762880109e-08
"6412",10,6.63157894736842,5.56400207157859e-08,6.69090611041256e-08,1.74292748983396e-07,2.02669493687413e-07,1.40618501218159e-07,1.03304471227306e-07,2.03502808354683e-08,1.08803965837012e-08,1.71544704222898e-08,8.49173387856839e-08,7.82283300637676e-08,5.8033685669534e-08
"6413",12.5,6.63157894736842,4.49047689657367e-08,4.89014813018218e-08,1.42289411503294e-07,1.89675581491189e-07,1.32817681852693e-07,1.08255029940274e-07,1.93078646820721e-08,9.89091386918717e-09,1.6801611664452e-08,8.95084100588361e-08,7.02217206258182e-08,4.94110877213849e-08
